NAME,DATE,COUNTRY,ACCURACY,STRAIN,SOURCE,ACCESSION,STUDY ACCESSION,SANGER LANE,PMID,LATITUDE,LONGITUDE
333912,2017,United Kingdom_travel_India,2,333912,Unknown,SRR7165352,SRP042645,NA,31513580,52.3555177,-1.1743197
296162,2016,United Kingdom_travel_Zimbabwe,2,296162,Unknown,SRR7165581,SRP042645,NA,31513580,52.3555177,-1.1743197
155740,2015,United Kingdom_travel_India,2,155740,Unknown,SRR7090698,SRP042645,NA,31513580,52.3555177,-1.1743197
253871,2016,United Kingdom_No Travel Reported,2,253871,Unknown,SRR7165612,SRP042645,NA,31513580,52.3555177,-1.1743197
298765,2016,United Kingdom_travel_India,2,298765,Unknown,SRR7165617,SRP042645,NA,31513580,52.3555177,-1.1743197
306532,2016,United Kingdom_travel_India,2,306532,Unknown,SRR7165417,SRP042645,NA,31513580,52.3555177,-1.1743197
247255,2016,United Kingdom_travel_India,2,247255,Unknown,SRR7165738,SRP042645,NA,31513580,52.3555177,-1.1743197
320181,2016,United Kingdom_travel_Pakistan,2,320181,Unknown,SRR7165466,SRP042645,NA,31513580,52.3555177,-1.1743197
316658,2016,United Kingdom_No Travel Reported,2,316658,Unknown,SRR7165614,SRP042645,NA,31513580,52.3555177,-1.1743197
305215,2016,United Kingdom_travel_Pakistan,2,305215,Unknown,SRR7165513,SRP042645,NA,31513580,52.3555177,-1.1743197
267719,2016,United Kingdom_travel_Pakistan,2,267719,Unknown,SRR7165462,SRP042645,NA,31513580,52.3555177,-1.1743197
261332,2016,United Kingdom_travel_Ghana,2,261332,Unknown,SRR7165459,SRP042645,NA,31513580,52.3555177,-1.1743197
298960,2016,United Kingdom_travel_India,2,298960,Unknown,SRR7165023,SRP042645,NA,31513580,52.3555177,-1.1743197
311422,2016,United Kingdom_travel_Peru,2,311422,Unknown,SRR7165498,SRP042645,NA,31513580,52.3555177,-1.1743197
291747,2016,United Kingdom_travel_Pakistan,2,291747,Unknown,SRR7165356,SRP042645,NA,31513580,52.3555177,-1.1743197
301855,2016,United Kingdom_travel_Pakistan,2,301855,Unknown,SRR7165418,SRP042645,NA,31513580,52.3555177,-1.1743197
288895,2016,United Kingdom_travel_Pakistan,2,288895,Unknown,SRR7165381,SRP042645,NA,31513580,52.3555177,-1.1743197
340242,2017,United Kingdom_travel_Pakistan,2,340242,Unknown,SRR7140650,SRP042645,NA,31513580,52.3555177,-1.1743197
253875,2016,United Kingdom_travel_India,2,253875,Unknown,SRR7165453,SRP042645,NA,31513580,52.3555177,-1.1743197
62526,2014,United Kingdom_travel_Pakistan,2,62526,Unknown,SRR1957999,SRP042645,NA,31513580,52.3555177,-1.1743197
358438,2017,United Kingdom_No Travel Reported,2,358438,Unknown,SRR7165504,SRP042645,NA,31513580,52.3555177,-1.1743197
318355,2016,United Kingdom_travel_India,2,318355,Unknown,SRR7165788,SRP042645,NA,31513580,52.3555177,-1.1743197
328583,2016,United Kingdom_travel_India,2,328583,Unknown,SRR7165499,SRP042645,NA,31513580,52.3555177,-1.1743197
267805,2016,United Kingdom_No Travel Reported,2,267805,Unknown,SRR7165596,SRP042645,NA,31513580,52.3555177,-1.1743197
264018,2016,United Kingdom_travel_Pakistan,2,264018,Unknown,SRR7166064,SRP042645,NA,31513580,52.3555177,-1.1743197
319822,2016,United Kingdom_travel_Pakistan,2,319822,Unknown,SRR7166116,SRP042645,NA,31513580,52.3555177,-1.1743197
109271,2015,United Kingdom_No Travel Reported,2,109271,Unknown,SRR7166119,SRP042645,NA,31513580,52.3555177,-1.1743197
300759,2016,United Kingdom_travel_India,2,300759,Unknown,SRR7166109,SRP042645,NA,31513580,52.3555177,-1.1743197
320995,2016,United Kingdom_travel_India,2,320995,Unknown,SRR7166067,SRP042645,NA,31513580,52.3555177,-1.1743197
351260,2014,United Kingdom_travel_India,2,351260,Unknown,SRR7166110,SRP042645,NA,31513580,52.3555177,-1.1743197
253874,2016,United Kingdom_travel_India,2,253874,Unknown,SRR7165922,SRP042645,NA,31513580,52.3555177,-1.1743197
257355,2016,United Kingdom_No Travel Reported,2,257355,Unknown,SRR7166113,SRP042645,NA,31513580,52.3555177,-1.1743197
311189_230186,2002,Bangladesh:Dhaka,4,311189_230186,Blood,ERR2663487,PRJEB27394,NA,30425150,23.7,90.36667
311189_209186,2001,Bangladesh:Dhaka,4,311189_209186,Blood,ERR2663468,PRJEB27394,NA,30425150,23.7,90.36667
311189_237103,1999,Bangladesh:Dhaka,4,311189_237103,Blood,ERR2663494,PRJEB27394,NA,30425150,23.7,90.36667
311189_208103,1999,Bangladesh:Dhaka,4,311189_208103,Blood,ERR2663466,PRJEB27394,NA,30425150,23.7,90.36667
311189_218186,2002,Bangladesh:Dhaka,4,311189_218186,Blood,ERR2663478,PRJEB27394,NA,30425150,23.7,90.36667
311189_224186,2002,Bangladesh:Dhaka,4,311189_224186,Blood,ERR2663484,PRJEB27394,NA,30425150,23.7,90.36667
311189_211186,2001,Bangladesh:Dhaka,4,311189_211186,Blood,ERR2663470,PRJEB27394,NA,30425150,23.7,90.36667
311189_235103,1999,Bangladesh:Dhaka,4,311189_235103,Blood,ERR2663491,PRJEB27394,NA,30425150,23.7,90.36667
311189_213186,2001,Bangladesh:Dhaka,4,311189_213186,Blood,ERR2663472,PRJEB27394,NA,30425150,23.7,90.36667
311189_206186,2001,Bangladesh:Dhaka,4,311189_206186,Blood,ERR2663464,PRJEB27394,NA,30425150,23.7,90.36667
311189_234186,2005,Bangladesh:Dhaka,4,311189_234186,Blood,ERR2663490,PRJEB27394,NA,30425150,23.7,90.36667
311189_221186,2002,Bangladesh:Dhaka,4,311189_221186,Blood,ERR2663481,PRJEB27394,NA,30425150,23.7,90.36667
311189_217103,1999,Bangladesh:Dhaka,4,311189_217103,Blood,ERR2663476,PRJEB27394,NA,30425150,23.7,90.36667
311189_207186,2001,Bangladesh:Dhaka,4,311189_207186,Blood,ERR2663465,PRJEB27394,NA,30425150,23.7,90.36667
311189_223186,2002,Bangladesh:Dhaka,4,311189_223186,Blood,ERR2663483,PRJEB27394,NA,30425150,23.7,90.36667
311189_216103,1999,Bangladesh:Dhaka,4,311189_216103,Blood,ERR2663475,PRJEB27394,NA,30425150,23.7,90.36667
311189_217186,2002,Bangladesh:Dhaka,4,311189_217186,Blood,ERR2663477,PRJEB27394,NA,30425150,23.7,90.36667
311189_236186,2005,Bangladesh:Dhaka,4,311189_236186,Blood,ERR2663493,PRJEB27394,NA,30425150,23.7,90.36667
311189_232103,1999,Bangladesh:Dhaka,4,311189_232103,Blood,ERR2663489,PRJEB27394,NA,30425150,23.7,90.36667
311189_222186,2002,Bangladesh:Dhaka,4,311189_222186,Blood,ERR2663482,PRJEB27394,NA,30425150,23.7,90.36667
311189_220186,2002,Bangladesh:Dhaka,4,311189_220186,Blood,ERR2663480,PRJEB27394,NA,30425150,23.7,90.36667
311189_219186,2002,Bangladesh:Dhaka,4,311189_219186,Blood,ERR2663479,PRJEB27394,NA,30425150,23.7,90.36667
311189_237186,2005,Bangladesh:Dhaka,4,311189_237186,Blood,ERR2663495,PRJEB27394,NA,30425150,23.7,90.36667
311189_204186,2001,Bangladesh:Dhaka,4,311189_204186,Blood,ERR2663463,PRJEB27394,NA,30425150,23.7,90.36667
311189_201186,2001,Bangladesh:Dhaka,4,311189_201186,Blood,ERR2663461,PRJEB27394,NA,30425150,23.7,90.36667
311189_235186,2005,Bangladesh:Dhaka,4,311189_235186,Blood,ERR2663492,PRJEB27394,NA,30425150,23.7,90.36667
311189_212186,2001,Bangladesh:Dhaka,4,311189_212186,Blood,ERR2663471,PRJEB27394,NA,30425150,23.7,90.36667
311189_203186,2001,Bangladesh:Dhaka,4,311189_203186,Blood,ERR2663462,PRJEB27394,NA,30425150,23.7,90.36667
311189_225186,2002,Bangladesh:Dhaka,4,311189_225186,Blood,ERR2663485,PRJEB27394,NA,30425150,23.7,90.36667
311189_210186,2001,Bangladesh:Dhaka,4,311189_210186,Blood,ERR2663469,PRJEB27394,NA,30425150,23.7,90.36667
311189_214186,2001,Bangladesh:Dhaka,4,311189_214186,Blood,ERR2663473,PRJEB27394,NA,30425150,23.7,90.36667
311189_208186,2001,Bangladesh:Dhaka,4,311189_208186,Blood,ERR2663467,PRJEB27394,NA,30425150,23.7,90.36667
311189_231186,2005,Bangladesh:Dhaka,4,311189_231186,Blood,ERR2663488,PRJEB27394,NA,30425150,23.7,90.36667
311189_215186,2002,Bangladesh:Dhaka,4,311189_215186,Blood,ERR2663474,PRJEB27394,NA,30425150,23.7,90.36667
311189_226186,2002,Bangladesh:Dhaka,4,311189_226186,Blood,ERR2663486,PRJEB27394,NA,30425150,23.7,90.36667
343078_273110,2012,Bangladesh:Dhaka,4,343078_273110,Blood,ERR2663962,PRJEB27394,NA,30425150,23.7,90.36667
343078_265188,2006,Bangladesh:Dhaka,4,343078_265188,Blood,ERR2663947,PRJEB27394,NA,30425150,23.7,90.36667
343077_202184,2013,Bangladesh:Dhaka,4,343077_202184,Blood,ERR2663734,PRJEB27394,NA,30425150,23.7,90.36667
343076_296196,2008,Bangladesh:Dhaka,4,343076_296196,Blood,ERR2663730,PRJEB27394,NA,30425150,23.7,90.36667
343076_235168,2004,Bangladesh:Dhaka,4,343076_235168,Blood,ERR2663661,PRJEB27394,NA,30425150,23.7,90.36667
311189_279186,2006,Bangladesh:Dhaka,4,311189_279186,Blood,ERR2663564,PRJEB27394,NA,30425150,23.7,90.36667
343076_223175,2008,Bangladesh:Dhaka,4,343076_223175,Blood,ERR2663639,PRJEB27394,NA,30425150,23.7,90.36667
343077_270128,2011,Bangladesh:Dhaka,4,343077_270128,Blood,ERR2663830,PRJEB27394,NA,30425150,23.7,90.36667
343078_259132,2011,Bangladesh:Dhaka,4,343078_259132,Blood,ERR2663934,PRJEB27394,NA,30425150,23.7,90.36667
343076_256191,2009,Bangladesh:Dhaka,4,343076_256191,Blood,ERR2663691,PRJEB27394,NA,30425150,23.7,90.36667
343077_215123,2009,Bangladesh:Dhaka,4,343077_215123,Blood,ERR2663759,PRJEB27394,NA,30425150,23.7,90.36667
343077_217194,2010,Bangladesh:Dhaka,4,343077_217194,Blood,ERR2663764,PRJEB27394,NA,30425150,23.7,90.36667
343076_209102,2007,Bangladesh:Dhaka,4,343076_209102,Blood,ERR2663611,PRJEB27394,NA,30425150,23.7,90.36667
343077_247119,2013,Bangladesh:Dhaka,4,343077_247119,Blood,ERR2663807,PRJEB27394,NA,30425150,23.7,90.36667
311189_287103,2000,Bangladesh:Dhaka,4,311189_287103,Blood,ERR2663575,PRJEB27394,NA,30425150,23.7,90.36667
343076_230164,2008,Bangladesh:Dhaka,4,343076_230164,Blood,ERR2663652,PRJEB27394,NA,30425150,23.7,90.36667
343077_228157,2011,Bangladesh:Dhaka,4,343077_228157,Blood,ERR2663786,PRJEB27394,NA,30425150,23.7,90.36667
343076_282123,2005,Bangladesh:Dhaka,4,343076_282123,Blood,ERR2663716,PRJEB27394,NA,30425150,23.7,90.36667
343078_254130,2008,Bangladesh:Dhaka,4,343078_254130,Blood,ERR2663924,PRJEB27394,NA,30425150,23.7,90.36667
311189_294103,2001,Bangladesh:Dhaka,4,311189_294103,Blood,ERR2663587,PRJEB27394,NA,30425150,23.7,90.36667
343076_243130,2008,Bangladesh:Dhaka,4,343076_243130,Blood,ERR2663676,PRJEB27394,NA,30425150,23.7,90.36667
343077_254130,2010,Bangladesh:Dhaka,4,343077_254130,Blood,ERR2663814,PRJEB27394,NA,30425150,23.7,90.36667
343077_223175,2011,Bangladesh:Dhaka,4,343077_223175,Blood,ERR2663776,PRJEB27394,NA,30425150,23.7,90.36667
343077_265188,2011,Bangladesh:Dhaka,4,343077_265188,Blood,ERR2663825,PRJEB27394,NA,30425150,23.7,90.36667
343076_289112,2007,Bangladesh:Dhaka,4,343076_289112,Blood,ERR2663723,PRJEB27394,NA,30425150,23.7,90.36667
343076_232188,2008,Bangladesh:Dhaka,4,343076_232188,Blood,ERR2663656,PRJEB27394,NA,30425150,23.7,90.36667
343077_208112,2013,Bangladesh:Dhaka,4,343077_208112,Blood,ERR2663745,PRJEB27394,NA,30425150,23.7,90.36667
343076_276146,2004,Bangladesh:Dhaka,4,343076_276146,Blood,ERR2663711,PRJEB27394,NA,30425150,23.7,90.36667
343076_240189,2008,Bangladesh:Dhaka,4,343076_240189,Blood,ERR2663671,PRJEB27394,NA,30425150,23.7,90.36667
343076_244142,2008,Bangladesh:Dhaka,4,343076_244142,Blood,ERR2663678,PRJEB27394,NA,30425150,23.7,90.36667
343077_227169,2011,Bangladesh:Dhaka,4,343077_227169,Blood,ERR2663784,PRJEB27394,NA,30425150,23.7,90.36667
343078_255118,2004,Bangladesh:Dhaka,4,343078_255118,Blood,ERR2663926,PRJEB27394,NA,30425150,23.7,90.36667
343078_287183,2012,Bangladesh:Dhaka,4,343078_287183,Blood,ERR2663991,PRJEB27394,NA,30425150,23.7,90.36667
311189_250103,1999,Bangladesh:Dhaka,4,311189_250103,Blood,ERR2663514,PRJEB27394,NA,30425150,23.7,90.36667
343077_242179,2012,Bangladesh:Dhaka,4,343077_242179,Blood,ERR2663802,PRJEB27394,NA,30425150,23.7,90.36667
343077_228140,2012,Bangladesh:Dhaka,4,343077_228140,Blood,ERR2663785,PRJEB27394,NA,30425150,23.7,90.36667
343076_266121,2009,Bangladesh:Dhaka,4,343076_266121,Blood,ERR2663701,PRJEB27394,NA,30425150,23.7,90.36667
343078_236141,2010,Bangladesh:Dhaka,4,343078_236141,Blood,ERR2663898,PRJEB27394,NA,30425150,23.7,90.36667
343076_267133,2009,Bangladesh:Dhaka,4,343076_267133,Blood,ERR2663702,PRJEB27394,NA,30425150,23.7,90.36667
343078_286126,2008,Bangladesh:Dhaka,4,343078_286126,Blood,ERR2663988,PRJEB27394,NA,30425150,23.7,90.36667
343077_275163,2011,Bangladesh:Dhaka,4,343077_275163,Blood,ERR2663835,PRJEB27394,NA,30425150,23.7,90.36667
343077_218182,2010,Bangladesh:Dhaka,4,343077_218182,Blood,ERR2663766,PRJEB27394,NA,30425150,23.7,90.36667
343077_238132,2012,Bangladesh:Dhaka,4,343077_238132,Blood,ERR2663798,PRJEB27394,NA,30425150,23.7,90.36667
343076_229145,2008,Bangladesh:Dhaka,4,343076_229145,Blood,ERR2663649,PRJEB27394,NA,30425150,23.7,90.36667
343077_252154,2009,Bangladesh:Dhaka,4,343077_252154,Blood,ERR2663812,PRJEB27394,NA,30425150,23.7,90.36667
343077_283162,2012,Bangladesh:Dhaka,4,343077_283162,Blood,ERR2663843,PRJEB27394,NA,30425150,23.7,90.36667
343077_209195,2013,Bangladesh:Dhaka,4,343077_209195,Blood,ERR2663748,PRJEB27394,NA,30425150,23.7,90.36667
343077_213150,2012,Bangladesh:Dhaka,4,343077_213150,Blood,ERR2663756,PRJEB27394,NA,30425150,23.7,90.36667
343078_213150,2009,Bangladesh:Dhaka,4,343078_213150,Blood,ERR2663875,PRJEB27394,NA,30425150,23.7,90.36667
343077_216186,2013,Bangladesh:Dhaka,4,343077_216186,Blood,ERR2663762,PRJEB27394,NA,30425150,23.7,90.36667
343076_245154,2008,Bangladesh:Dhaka,4,343076_245154,Blood,ERR2663680,PRJEB27394,NA,30425150,23.7,90.36667
343077_255118,2010,Bangladesh:Dhaka,4,343077_255118,Blood,ERR2663815,PRJEB27394,NA,30425150,23.7,90.36667
311189_257186,2006,Bangladesh:Dhaka,4,311189_257186,Blood,ERR2663526,PRJEB27394,NA,30425150,23.7,90.36667
343076_291136,2007,Bangladesh:Dhaka,4,343076_291136,Blood,ERR2663725,PRJEB27394,NA,30425150,23.7,90.36667
343078_274175,2007,Bangladesh:Dhaka,4,343078_274175,Blood,ERR2663965,PRJEB27394,NA,30425150,23.7,90.36667
343077_206161,2009,Bangladesh:Dhaka,4,343077_206161,Blood,ERR2663742,PRJEB27394,NA,30425150,23.7,90.36667
343077_285138,2013,Bangladesh:Dhaka,4,343077_285138,Blood,ERR2663845,PRJEB27394,NA,30425150,23.7,90.36667
343078_214162,2009,Bangladesh:Dhaka,4,343078_214162,Blood,ERR2663876,PRJEB27394,NA,30425150,23.7,90.36667
343077_253142,2010,Bangladesh:Dhaka,4,343077_253142,Blood,ERR2663813,PRJEB27394,NA,30425150,23.7,90.36667
343076_218115,2007,Bangladesh:Dhaka,4,343076_218115,Blood,ERR2663628,PRJEB27394,NA,30425150,23.7,90.36667
311189_244186,2005,Bangladesh:Dhaka,4,311189_244186,Blood,ERR2663504,PRJEB27394,NA,30425150,23.7,90.36667
343076_240108,2005,Bangladesh:Dhaka,4,343076_240108,Blood,ERR2663670,PRJEB27394,NA,30425150,23.7,90.36667
343078_255179,2011,Bangladesh:Dhaka,4,343078_255179,Blood,ERR2663927,PRJEB27394,NA,30425150,23.7,90.36667
343077_203125,2013,Bangladesh:Dhaka,4,343077_203125,Blood,ERR2663735,PRJEB27394,NA,30425150,23.7,90.36667
343076_230133,2008,Bangladesh:Dhaka,4,343076_230133,Blood,ERR2663651,PRJEB27394,NA,30425150,23.7,90.36667
343076_222134,2006,Bangladesh:Dhaka,4,343076_222134,Blood,ERR2663636,PRJEB27394,NA,30425150,23.7,90.36667
343076_225104,2008,Bangladesh:Dhaka,4,343076_225104,Blood,ERR2663642,PRJEB27394,NA,30425150,23.7,90.36667
343076_238165,2008,Bangladesh:Dhaka,4,343076_238165,Blood,ERR2663667,PRJEB27394,NA,30425150,23.7,90.36667
343078_205149,2005,Bangladesh:Dhaka,4,343078_205149,Blood,ERR2663868,PRJEB27394,NA,30425150,23.7,90.36667
343077_295184,2013,Bangladesh:Dhaka,4,343077_295184,Blood,ERR2663861,PRJEB27394,NA,30425150,23.7,90.36667
343076_292148,2007,Bangladesh:Dhaka,4,343076_292148,Blood,ERR2663726,PRJEB27394,NA,30425150,23.7,90.36667
311189_251103,1999,Bangladesh:Dhaka,4,311189_251103,Blood,ERR2663516,PRJEB27394,NA,30425150,23.7,90.36667
343076_278170,2004,Bangladesh:Dhaka,4,343076_278170,Blood,ERR2663713,PRJEB27394,NA,30425150,23.7,90.36667
311189_277186,2006,Bangladesh:Dhaka,4,311189_277186,Blood,ERR2663560,PRJEB27394,NA,30425150,23.7,90.36667
343078_219127,2009,Bangladesh:Dhaka,4,343078_219127,Blood,ERR2663881,PRJEB27394,NA,30425150,23.7,90.36667
311189_247186,2005,Bangladesh:Dhaka,4,311189_247186,Blood,ERR2663510,PRJEB27394,NA,30425150,23.7,90.36667
311189_273186,2006,Bangladesh:Dhaka,4,311189_273186,Blood,ERR2663554,PRJEB27394,NA,30425150,23.7,90.36667
343076_275134,2004,Bangladesh:Dhaka,4,343076_275134,Blood,ERR2663710,PRJEB27394,NA,30425150,23.7,90.36667
311189_273103,2000,Bangladesh:Dhaka,4,311189_273103,Blood,ERR2663553,PRJEB27394,NA,30425150,23.7,90.36667
343077_201101,2013,Bangladesh:Dhaka,4,343077_201101,Blood,ERR2663731,PRJEB27394,NA,30425150,23.7,90.36667
